               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.014826,           0.0075266,          0.00073079,             0.98484,             0.99143,             0.98533,             0.85832,            0.011295,           0.0051778,            0.003395,           0.0055942,           0.0055942,           0.0055942
                 150,            0.014211,           0.0073895,           0.0007458,             0.98546,             0.99143,             0.98624,             0.86012,            0.011673,           0.0051752,            0.003394,           0.0055471,           0.0055471,           0.0055471
                 151,            0.015211,           0.0077945,           0.0008594,             0.98436,              0.9914,              0.9871,             0.86107,             0.01146,           0.0051245,           0.0034881,              0.0055,              0.0055,              0.0055
                 152,            0.014147,           0.0075776,          0.00092625,             0.98589,              0.9914,             0.98552,             0.85371,            0.011575,           0.0053193,           0.0035124,           0.0054529,           0.0054529,           0.0054529
                 153,            0.014086,           0.0075232,          0.00078674,             0.98543,             0.99141,             0.98459,             0.86028,             0.01129,           0.0052037,           0.0032142,           0.0054058,           0.0054058,           0.0054058
                 154,            0.014233,           0.0074823,          0.00078567,             0.98388,             0.99143,             0.98454,             0.86465,             0.01135,           0.0051079,           0.0036787,           0.0053587,           0.0053587,           0.0053587
                 155,            0.015147,           0.0074956,          0.00074299,             0.98637,             0.98819,             0.98178,             0.85653,            0.011874,           0.0053079,           0.0038283,           0.0053116,           0.0053116,           0.0053116
                 156,            0.013395,           0.0072826,          0.00072531,             0.98576,             0.99143,             0.98704,             0.86243,            0.011558,           0.0052674,           0.0034438,           0.0052645,           0.0052645,           0.0052645
                 157,             0.01408,           0.0074987,          0.00068629,             0.98536,             0.99143,             0.98379,             0.85593,            0.011823,           0.0051054,           0.0034341,           0.0052174,           0.0052174,           0.0052174
                 158,            0.014803,            0.007625,           0.0006416,             0.98477,             0.99141,             0.98633,             0.85071,            0.011814,           0.0052336,           0.0034377,           0.0051704,           0.0051704,           0.0051704
                 159,            0.014287,           0.0073372,          0.00064485,             0.98515,             0.99143,              0.9846,             0.85625,             0.01148,           0.0051165,            0.003479,           0.0051234,           0.0051234,           0.0051234
                 160,             0.01431,           0.0072173,          0.00065882,             0.98427,             0.99143,             0.98459,             0.85894,            0.011555,           0.0051652,           0.0035251,           0.0050765,           0.0050765,           0.0050765
                 161,            0.013642,           0.0072521,           0.0006095,             0.98577,             0.99142,             0.98308,             0.85874,            0.011829,           0.0052075,           0.0036021,           0.0050296,           0.0050296,           0.0050296
                 162,            0.013838,           0.0073798,          0.00063095,             0.98585,             0.99143,             0.98476,             0.85106,             0.01186,            0.005312,           0.0035228,           0.0049828,           0.0049828,           0.0049828
                 163,            0.013794,           0.0072071,          0.00068552,             0.98605,             0.99143,             0.98387,             0.85209,            0.011662,           0.0051953,           0.0035072,            0.004936,            0.004936,            0.004936
                 164,            0.013536,           0.0071895,          0.00063182,              0.9849,             0.99142,             0.98384,             0.85458,            0.011599,             0.00532,           0.0036016,           0.0048893,           0.0048893,           0.0048893
                 165,            0.013387,           0.0071146,          0.00070817,             0.98356,              0.9914,             0.98296,             0.84971,            0.011441,           0.0052661,           0.0037577,           0.0048426,           0.0048426,           0.0048426
                 166,            0.013584,           0.0073646,          0.00055925,             0.98467,             0.99142,             0.98366,             0.85332,            0.011632,           0.0052959,           0.0037253,            0.004796,            0.004796,            0.004796
                 167,            0.013358,           0.0072851,          0.00052972,             0.98547,             0.99143,             0.98377,             0.84841,            0.011794,            0.005278,           0.0035317,           0.0047495,           0.0047495,           0.0047495
                 168,            0.013821,           0.0073774,          0.00074815,             0.98465,             0.99141,             0.98614,             0.86871,            0.011095,           0.0049324,           0.0034864,           0.0047031,           0.0047031,           0.0047031
                 169,            0.013684,           0.0071801,          0.00059433,             0.98636,             0.98786,             0.98951,             0.85878,            0.011624,           0.0052689,           0.0034312,           0.0046568,           0.0046568,           0.0046568
                 170,            0.013579,           0.0074543,          0.00055243,             0.98605,             0.98789,             0.98463,              0.8704,            0.010899,           0.0049973,           0.0036001,           0.0046105,           0.0046105,           0.0046105
                 171,            0.013121,           0.0074119,          0.00067507,             0.98324,             0.99143,             0.98438,             0.86137,            0.011573,           0.0050554,           0.0037435,           0.0045644,           0.0045644,           0.0045644
                 172,            0.013489,           0.0073335,          0.00064561,             0.98338,             0.99142,             0.98528,             0.86163,            0.011954,           0.0051119,           0.0037895,           0.0045184,           0.0045184,           0.0045184
                 173,            0.013686,           0.0075697,          0.00062099,              0.9849,             0.99142,             0.98589,             0.86044,            0.011469,           0.0051023,           0.0033169,           0.0044724,           0.0044724,           0.0044724
                 174,            0.012952,           0.0073049,          0.00075734,             0.98573,             0.99143,             0.98581,             0.85194,            0.011579,           0.0051098,           0.0032499,           0.0044266,           0.0044266,           0.0044266
                 175,            0.013306,           0.0068584,          0.00058026,             0.98637,              0.9914,             0.98581,              0.8633,            0.011506,           0.0051515,            0.003439,           0.0043809,           0.0043809,           0.0043809
                 176,            0.013323,            0.007088,          0.00051802,             0.98581,             0.99143,             0.98372,              0.8547,            0.011882,           0.0051196,           0.0035482,           0.0043353,           0.0043353,           0.0043353
                 177,            0.013067,           0.0070061,          0.00053776,             0.98556,             0.99143,             0.98454,             0.86592,            0.011087,           0.0050678,           0.0036381,           0.0042899,           0.0042899,           0.0042899
                 178,            0.013202,           0.0073716,          0.00050151,             0.98513,             0.99143,             0.98447,             0.84956,            0.012177,           0.0053398,           0.0035627,           0.0042445,           0.0042445,           0.0042445
                 179,            0.013106,           0.0071136,          0.00051663,             0.98529,             0.99143,             0.98824,             0.86234,             0.01163,           0.0052936,            0.003474,           0.0041994,           0.0041994,           0.0041994
                 180,             0.01293,           0.0068694,          0.00048817,             0.98482,             0.99143,             0.98614,              0.8637,            0.011373,           0.0052313,           0.0035348,           0.0041543,           0.0041543,           0.0041543
                 181,            0.013112,           0.0070206,          0.00046696,             0.98516,              0.9914,             0.98354,             0.85446,            0.011743,           0.0052499,           0.0035757,           0.0041094,           0.0041094,           0.0041094
                 182,            0.013031,           0.0071234,          0.00050443,             0.98502,              0.9914,             0.98701,             0.85158,            0.011553,           0.0052172,           0.0035672,           0.0040647,           0.0040647,           0.0040647
                 183,             0.01253,           0.0069035,          0.00064668,             0.98522,             0.99142,             0.98292,             0.85256,            0.011738,           0.0052871,           0.0035311,           0.0040201,           0.0040201,           0.0040201
                 184,            0.012997,               0.007,          0.00052431,              0.9842,              0.9914,             0.98298,             0.85011,               0.012,           0.0054218,           0.0033624,           0.0039757,           0.0039757,           0.0039757
                 185,            0.013314,            0.007005,          0.00046004,             0.98403,              0.9914,             0.98292,              0.8516,            0.012349,           0.0053676,           0.0034005,           0.0039314,           0.0039314,           0.0039314
                 186,            0.012681,           0.0070796,          0.00053041,              0.9848,             0.99143,             0.98358,             0.85294,            0.011704,           0.0053128,           0.0034592,           0.0038873,           0.0038873,           0.0038873
                 187,            0.013068,           0.0069428,          0.00044685,             0.98462,             0.99143,             0.98295,             0.85652,            0.011775,           0.0053227,           0.0034359,           0.0038434,           0.0038434,           0.0038434
                 188,            0.012722,           0.0071559,          0.00050148,             0.98517,             0.99141,             0.98455,             0.85423,             0.01197,           0.0055096,           0.0035826,           0.0037997,           0.0037997,           0.0037997
                 189,            0.012178,           0.0069363,          0.00042286,             0.98563,             0.99143,             0.98617,             0.85172,            0.011553,           0.0053122,           0.0035685,           0.0037562,           0.0037562,           0.0037562
                 190,             0.01254,           0.0069276,          0.00053833,              0.9852,             0.99141,             0.98463,             0.85297,            0.011839,           0.0054731,           0.0035734,           0.0037128,           0.0037128,           0.0037128
                 191,            0.012094,             0.00687,          0.00050206,             0.98572,             0.99143,             0.98385,             0.84695,            0.011766,            0.005355,           0.0035073,           0.0036697,           0.0036697,           0.0036697
                 192,            0.012624,           0.0070915,          0.00052736,             0.98499,             0.99142,             0.98297,             0.85401,            0.011724,           0.0053482,           0.0035406,           0.0036267,           0.0036267,           0.0036267
                 193,            0.012559,           0.0071016,          0.00044125,             0.98458,             0.99142,             0.98447,             0.85975,            0.011166,           0.0051437,           0.0036176,            0.003584,            0.003584,            0.003584
                 194,            0.012692,           0.0069539,          0.00054958,             0.98281,              0.9914,             0.98528,             0.86287,            0.011247,           0.0052384,           0.0036675,           0.0035415,           0.0035415,           0.0035415
                 195,            0.012153,           0.0069647,          0.00055042,              0.9835,             0.99143,             0.98597,             0.86713,            0.011147,           0.0051289,           0.0035991,           0.0034991,           0.0034991,           0.0034991
                 196,            0.012228,           0.0067038,          0.00039569,             0.98337,              0.9914,             0.98687,             0.85963,            0.011131,           0.0051583,           0.0035535,            0.003457,            0.003457,            0.003457
                 197,            0.012242,           0.0068624,          0.00038034,             0.98639,              0.9879,              0.9886,             0.85807,            0.011788,           0.0052486,           0.0035935,           0.0034152,           0.0034152,           0.0034152
                 198,            0.012238,           0.0069294,          0.00037229,             0.98658,             0.98788,             0.98698,             0.86086,            0.011219,           0.0050644,           0.0036879,           0.0033735,           0.0033735,           0.0033735
                 199,            0.012361,           0.0066568,          0.00038966,             0.98652,             0.98786,             0.98786,             0.86265,            0.011752,           0.0052112,           0.0037024,           0.0033321,           0.0033321,           0.0033321
                 200,            0.012069,           0.0067584,          0.00046699,              0.9835,             0.99142,             0.98621,             0.85951,            0.011479,           0.0050791,           0.0036505,           0.0032909,           0.0032909,           0.0032909
                 201,            0.012286,           0.0066811,           0.0003951,             0.98583,             0.98786,             0.98612,             0.86266,              0.0114,           0.0051324,           0.0037751,             0.00325,             0.00325,             0.00325
                 202,             0.01233,           0.0070396,          0.00050479,             0.98501,              0.9914,             0.98853,             0.85952,            0.011568,           0.0051979,           0.0037228,           0.0032093,           0.0032093,           0.0032093
                 203,            0.012199,            0.006932,          0.00043502,             0.98371,             0.99143,             0.98846,             0.86365,            0.011229,           0.0051642,           0.0037158,           0.0031689,           0.0031689,           0.0031689
                 204,            0.011965,           0.0069625,          0.00038719,             0.98695,             0.98786,             0.98682,             0.85675,            0.011722,           0.0052383,           0.0037309,           0.0031287,           0.0031287,           0.0031287
                 205,             0.01201,           0.0068863,          0.00040211,             0.98542,             0.98937,             0.98763,             0.85784,            0.011532,           0.0052174,           0.0037911,           0.0030888,           0.0030888,           0.0030888
                 206,             0.01231,           0.0072402,          0.00042465,             0.98422,             0.99143,             0.98513,             0.85459,            0.011323,            0.005007,           0.0037564,           0.0030491,           0.0030491,           0.0030491
                 207,            0.012137,           0.0066804,          0.00043626,             0.98647,             0.98788,             0.98595,               0.859,            0.011477,           0.0051806,           0.0037992,           0.0030097,           0.0030097,           0.0030097
                 208,            0.012378,           0.0067354,          0.00045049,             0.98425,             0.99143,             0.98333,             0.85259,            0.011917,           0.0053156,           0.0038288,           0.0029706,           0.0029706,           0.0029706
                 209,            0.012225,           0.0070033,          0.00034441,              0.9852,             0.99143,             0.98751,             0.85904,            0.011771,           0.0053022,           0.0038184,           0.0029318,           0.0029318,           0.0029318
                 210,            0.011874,           0.0067596,          0.00039315,             0.98528,             0.99141,             0.98759,              0.8667,            0.011496,           0.0051642,           0.0037983,           0.0028932,           0.0028932,           0.0028932
                 211,            0.011867,            0.006901,          0.00045443,             0.98548,             0.99143,             0.98681,             0.85868,            0.011321,           0.0052765,           0.0037646,            0.002855,            0.002855,            0.002855
                 212,            0.011796,           0.0069135,          0.00045705,             0.98563,             0.99143,              0.9867,             0.86483,             0.01118,           0.0050621,           0.0037594,            0.002817,            0.002817,            0.002817
                 213,            0.011849,           0.0071408,          0.00045939,             0.98464,             0.99143,             0.98574,              0.8665,            0.011168,           0.0050817,           0.0037761,           0.0027793,           0.0027793,           0.0027793
                 214,            0.011858,           0.0067701,          0.00035001,             0.98496,             0.99143,             0.98417,             0.85704,              0.0116,           0.0052581,           0.0037774,           0.0027419,           0.0027419,           0.0027419
                 215,            0.011783,           0.0066172,          0.00032477,             0.98615,             0.99143,             0.98759,             0.86271,            0.011467,           0.0052199,           0.0036969,           0.0027048,           0.0027048,           0.0027048
                 216,             0.01179,           0.0070539,          0.00047488,             0.98589,             0.99143,             0.98582,             0.85522,            0.011713,           0.0053031,           0.0037373,           0.0026681,           0.0026681,           0.0026681
                 217,            0.011878,           0.0067463,          0.00033371,             0.98546,              0.9914,             0.98668,             0.86102,             0.01127,            0.005124,           0.0037546,           0.0026316,           0.0026316,           0.0026316
                 218,            0.011617,           0.0065164,          0.00031956,             0.98575,             0.99143,              0.9859,             0.85412,            0.011398,            0.005197,           0.0036968,           0.0025954,           0.0025954,           0.0025954
                 219,            0.011479,           0.0066289,          0.00032027,             0.98494,             0.99143,             0.98678,             0.86195,            0.011288,           0.0052463,           0.0036815,           0.0025596,           0.0025596,           0.0025596
                 220,            0.011649,           0.0063388,          0.00029438,             0.98483,              0.9914,             0.98591,             0.86244,            0.011274,           0.0051558,           0.0037029,           0.0025241,           0.0025241,           0.0025241
                 221,            0.011692,            0.006915,          0.00029219,             0.98495,             0.99143,             0.98678,             0.86224,            0.011587,           0.0051739,           0.0037343,           0.0024889,           0.0024889,           0.0024889
                 222,            0.011722,           0.0066675,          0.00033713,             0.98404,             0.99141,             0.98689,             0.85538,            0.011786,           0.0052315,           0.0037685,           0.0024541,           0.0024541,           0.0024541
                 223,            0.011722,            0.006717,          0.00029729,             0.98389,             0.99143,             0.98513,             0.85348,            0.011421,           0.0051554,           0.0038509,           0.0024195,           0.0024195,           0.0024195
                 224,            0.011276,           0.0065766,          0.00032564,             0.98415,             0.99143,              0.9851,             0.85548,            0.011458,           0.0051227,           0.0038162,           0.0023854,           0.0023854,           0.0023854
                 225,             0.01144,           0.0068579,          0.00026987,             0.98472,              0.9914,             0.98511,             0.85939,            0.011535,           0.0052469,           0.0037876,           0.0023515,           0.0023515,           0.0023515
                 226,            0.011777,           0.0069177,          0.00029328,             0.98416,             0.99143,             0.98505,             0.85993,            0.011461,            0.005189,           0.0038426,            0.002318,            0.002318,            0.002318
                 227,            0.011221,           0.0064375,          0.00030007,             0.98471,              0.9914,             0.98673,             0.86355,            0.011441,           0.0052535,           0.0038493,           0.0022849,           0.0022849,           0.0022849
                 228,            0.011714,            0.006753,          0.00034889,             0.98586,             0.99143,             0.98675,             0.86582,             0.01126,           0.0051796,           0.0038379,           0.0022521,           0.0022521,           0.0022521
                 229,             0.01159,           0.0065764,          0.00032111,             0.98471,             0.99143,             0.98685,             0.85925,            0.011192,           0.0051208,           0.0038448,           0.0022196,           0.0022196,           0.0022196
                 230,            0.011481,           0.0063356,          0.00035942,             0.98415,              0.9914,             0.98599,             0.85298,            0.011598,           0.0052206,           0.0038443,           0.0021876,           0.0021876,           0.0021876
                 231,             0.01145,            0.006384,          0.00031201,             0.98363,             0.99141,              0.9859,             0.85167,            0.011481,            0.005214,            0.003821,           0.0021558,           0.0021558,           0.0021558
                 232,            0.011476,           0.0064581,           0.0002712,             0.98387,             0.99142,             0.98587,             0.85193,            0.011754,           0.0052955,           0.0038065,           0.0021245,           0.0021245,           0.0021245
                 233,            0.011362,           0.0066672,          0.00028167,             0.98323,             0.99141,             0.98763,             0.85512,            0.011515,           0.0052127,           0.0037877,           0.0020935,           0.0020935,           0.0020935
                 234,            0.011234,           0.0067214,          0.00028628,             0.98379,             0.99142,             0.98838,             0.85814,             0.01153,           0.0052435,           0.0037595,           0.0020629,           0.0020629,           0.0020629
                 235,            0.011274,            0.006384,          0.00027702,             0.98502,              0.9914,             0.98672,             0.86131,            0.011184,           0.0050545,           0.0037838,           0.0020327,           0.0020327,           0.0020327
                 236,            0.011428,           0.0064023,          0.00025512,             0.98486,             0.99143,             0.98679,             0.87218,             0.01107,           0.0050502,           0.0038178,           0.0020028,           0.0020028,           0.0020028
                 237,            0.011502,           0.0065563,          0.00026875,             0.98454,              0.9914,             0.98678,              0.8635,            0.011574,           0.0051146,           0.0038235,           0.0019734,           0.0019734,           0.0019734
                 238,            0.011069,           0.0062626,          0.00028123,             0.98406,             0.99143,             0.98683,             0.86259,            0.011613,            0.005224,           0.0038554,           0.0019443,           0.0019443,           0.0019443
                 239,            0.011271,           0.0063919,          0.00025306,             0.98455,              0.9914,             0.98703,              0.8628,             0.01129,           0.0051882,           0.0038821,           0.0019156,           0.0019156,           0.0019156
                 240,            0.011239,            0.006723,          0.00029129,             0.98477,             0.99143,             0.98698,             0.86473,            0.011372,           0.0051034,           0.0038621,           0.0018873,           0.0018873,           0.0018873
                 241,            0.011091,           0.0066011,           0.0002644,             0.98488,             0.99143,             0.98596,             0.86454,            0.011468,           0.0051545,           0.0038849,           0.0018594,           0.0018594,           0.0018594
                 242,            0.010884,           0.0066751,          0.00024238,             0.98437,             0.99143,             0.98686,             0.86481,            0.011372,           0.0052168,           0.0039008,           0.0018319,           0.0018319,           0.0018319
                 243,            0.011166,           0.0067306,          0.00023706,             0.98355,             0.99142,              0.9869,             0.86133,            0.011702,           0.0052968,           0.0038846,           0.0018048,           0.0018048,           0.0018048
                 244,            0.011083,           0.0065538,          0.00026926,             0.98263,             0.99142,             0.98688,             0.85938,            0.011515,           0.0052222,           0.0038799,           0.0017781,           0.0017781,           0.0017781
                 245,            0.011072,           0.0067973,          0.00029047,             0.98384,             0.99142,             0.98616,             0.87184,            0.011193,           0.0051644,           0.0038722,           0.0017519,           0.0017519,           0.0017519
                 246,            0.011027,           0.0064308,          0.00036727,              0.9849,             0.99142,             0.98621,             0.86057,             0.01132,           0.0052026,           0.0038975,            0.001726,            0.001726,            0.001726
                 247,            0.010975,            0.006232,          0.00032786,             0.98441,             0.99143,             0.98459,             0.85718,            0.011479,           0.0051945,           0.0039567,           0.0017005,           0.0017005,           0.0017005
                 248,             0.01103,           0.0066363,          0.00025807,             0.98629,             0.98788,             0.98624,             0.85617,            0.011561,           0.0052697,           0.0039706,           0.0016755,           0.0016755,           0.0016755
                 249,            0.010764,           0.0067617,          0.00024222,             0.98283,             0.99143,             0.98627,             0.86562,            0.011366,           0.0051969,           0.0039551,           0.0016509,           0.0016509,           0.0016509
                 250,            0.011091,           0.0062085,          0.00027821,             0.98323,             0.99142,             0.98632,             0.85985,            0.011374,           0.0052279,           0.0039383,           0.0016267,           0.0016267,           0.0016267
                 251,            0.010991,           0.0067547,           0.0002089,             0.98304,             0.99142,             0.98613,             0.85895,            0.011504,           0.0052069,           0.0039725,           0.0016029,           0.0016029,           0.0016029
                 252,            0.010914,           0.0064259,          0.00022043,             0.98356,             0.99143,             0.98606,             0.85767,            0.011681,           0.0052201,           0.0040326,           0.0015795,           0.0015795,           0.0015795
                 253,            0.010955,           0.0065502,          0.00023021,              0.9846,             0.99143,             0.98523,             0.85661,            0.011501,           0.0051875,           0.0040616,           0.0015566,           0.0015566,           0.0015566
                 254,            0.010857,            0.006117,          0.00022379,             0.98456,             0.99143,             0.98521,             0.85321,            0.011688,           0.0053516,           0.0040827,           0.0015341,           0.0015341,           0.0015341
                 255,            0.011078,           0.0065122,           0.0002322,             0.98414,             0.99143,             0.98594,             0.86071,             0.01134,           0.0053493,            0.004049,           0.0015121,           0.0015121,           0.0015121
                 256,            0.010935,            0.006427,          0.00023581,             0.98464,             0.99143,             0.98671,              0.8562,            0.011585,           0.0053198,           0.0039904,           0.0014905,           0.0014905,           0.0014905
                 257,            0.010852,           0.0065045,          0.00029173,             0.98453,             0.99143,             0.98671,             0.86117,            0.011617,           0.0053194,           0.0039687,           0.0014693,           0.0014693,           0.0014693
                 258,            0.010973,           0.0066708,          0.00034375,             0.98529,             0.99143,             0.98766,             0.85573,            0.011427,           0.0052906,           0.0039296,           0.0014486,           0.0014486,           0.0014486
                 259,            0.010753,           0.0064598,          0.00025389,             0.98514,             0.99143,             0.98754,             0.86183,            0.011359,           0.0052577,           0.0039431,           0.0014283,           0.0014283,           0.0014283
                 260,            0.010926,           0.0067188,          0.00024809,             0.98443,              0.9914,             0.98753,             0.86498,             0.01133,           0.0052408,           0.0040171,           0.0014084,           0.0014084,           0.0014084
                 261,             0.01076,           0.0064295,          0.00025927,             0.98434,             0.99143,             0.98756,             0.85031,            0.011871,           0.0053892,           0.0040714,            0.001389,            0.001389,            0.001389
                 262,            0.010754,           0.0066035,          0.00020758,             0.98445,              0.9914,             0.98686,             0.85563,            0.011621,           0.0053323,           0.0040851,           0.0013701,           0.0013701,           0.0013701
                 263,            0.010625,           0.0064337,          0.00023407,             0.98409,             0.99142,             0.98682,              0.8627,            0.011487,           0.0053072,           0.0040883,           0.0013516,           0.0013516,           0.0013516
                 264,            0.010713,           0.0064049,          0.00020881,             0.98427,             0.99143,             0.98594,             0.86717,            0.011311,           0.0053638,           0.0040745,           0.0013336,           0.0013336,           0.0013336
                 265,            0.010843,           0.0061434,          0.00021009,             0.98464,             0.99143,             0.98436,             0.85804,            0.011421,            0.005382,           0.0040949,            0.001316,            0.001316,            0.001316
                 266,            0.010901,            0.006027,          0.00021785,             0.98519,             0.99143,              0.9853,             0.85873,             0.01142,           0.0053298,           0.0041361,           0.0012989,           0.0012989,           0.0012989
                 267,            0.010777,           0.0065919,          0.00020122,             0.98502,             0.99143,             0.98701,             0.85075,            0.011297,           0.0052282,           0.0041799,           0.0012822,           0.0012822,           0.0012822
                 268,             0.01061,           0.0061956,          0.00021259,             0.98477,             0.99141,             0.98697,             0.85291,            0.011531,           0.0053111,           0.0041504,            0.001266,            0.001266,            0.001266
                 269,            0.010792,           0.0064787,          0.00024088,             0.98467,             0.99142,             0.98695,              0.8593,            0.011366,            0.005296,           0.0041305,           0.0012503,           0.0012503,           0.0012503
                 270,            0.010775,           0.0065164,          0.00021305,             0.98475,             0.99143,             0.98693,             0.85244,            0.011635,           0.0053807,           0.0041395,            0.001235,            0.001235,            0.001235
                 271,            0.010778,           0.0064502,          0.00017974,             0.98453,             0.99143,             0.98603,             0.85984,            0.011281,           0.0052427,           0.0041629,           0.0012202,           0.0012202,           0.0012202
                 272,            0.010859,            0.006393,          0.00020739,             0.98426,             0.99143,             0.98692,             0.85741,            0.011467,           0.0053986,           0.0041623,           0.0012059,           0.0012059,           0.0012059
                 273,            0.010792,           0.0062887,          0.00019432,             0.98447,             0.99143,             0.98686,             0.85862,            0.011279,           0.0053323,           0.0042188,           0.0011921,           0.0011921,           0.0011921
                 274,            0.010661,           0.0064453,           0.0001864,             0.98441,             0.99143,             0.98679,             0.85986,            0.011437,           0.0053474,           0.0042258,           0.0011787,           0.0011787,           0.0011787
                 275,            0.010616,           0.0066543,          0.00023648,             0.98433,             0.99141,             0.98776,             0.85949,            0.011479,           0.0053723,           0.0042382,           0.0011658,           0.0011658,           0.0011658
                 276,            0.010636,           0.0064521,          0.00019603,             0.98377,              0.9914,             0.98591,               0.863,            0.011227,           0.0052895,           0.0042884,           0.0011533,           0.0011533,           0.0011533
                 277,            0.010799,           0.0065724,            0.000186,              0.9838,             0.99143,             0.98515,             0.85798,            0.011339,           0.0051966,           0.0043141,           0.0011414,           0.0011414,           0.0011414
                 278,            0.010879,           0.0068007,          0.00020533,             0.98369,             0.99141,             0.98774,             0.86288,            0.011574,           0.0052957,           0.0043232,           0.0011299,           0.0011299,           0.0011299
                 279,            0.010665,           0.0066169,          0.00021088,              0.9837,             0.99141,             0.98682,             0.85762,            0.011295,           0.0052712,           0.0044039,           0.0011189,           0.0011189,           0.0011189
                 280,            0.010928,           0.0063095,          0.00017921,             0.98349,             0.99143,             0.98515,             0.86027,            0.011182,            0.005247,           0.0043686,           0.0011084,           0.0011084,           0.0011084
                 281,             0.01065,           0.0061515,          0.00024916,             0.98418,             0.99143,             0.98592,             0.85567,            0.011543,            0.005313,           0.0043779,           0.0010983,           0.0010983,           0.0010983
                 282,            0.010622,           0.0061487,          0.00023605,             0.98484,             0.99143,             0.98681,             0.86113,            0.011595,           0.0053829,            0.004326,           0.0010888,           0.0010888,           0.0010888
                 283,            0.010692,           0.0062832,           0.0001907,             0.98524,             0.99143,             0.98676,             0.86024,             0.01144,            0.005322,           0.0043212,           0.0010797,           0.0010797,           0.0010797
                 284,            0.010426,           0.0062896,          0.00016563,              0.9848,             0.99143,             0.98511,             0.86346,            0.011343,           0.0052791,           0.0043072,           0.0010711,           0.0010711,           0.0010711
                 285,            0.010965,           0.0064129,          0.00020283,             0.98409,             0.99143,             0.98581,             0.86077,            0.011466,           0.0052969,           0.0043455,            0.001063,            0.001063,            0.001063
                 286,            0.010484,           0.0064935,          0.00026648,               0.985,             0.99143,             0.98518,              0.8564,            0.011686,           0.0054002,           0.0042542,           0.0010554,           0.0010554,           0.0010554
                 287,            0.010585,           0.0066633,          0.00032288,             0.98502,             0.99143,             0.98511,             0.85426,             0.01174,            0.005407,           0.0042955,           0.0010483,           0.0010483,           0.0010483
                 288,            0.010553,           0.0062064,          0.00019424,             0.98464,             0.99141,              0.9861,             0.85788,            0.011373,           0.0052841,           0.0042793,           0.0010416,           0.0010416,           0.0010416
                 289,            0.010684,           0.0063406,          0.00030377,             0.98504,             0.99143,             0.98699,             0.85974,            0.011332,            0.005223,           0.0042055,           0.0010355,           0.0010355,           0.0010355
                 290,            0.010618,            0.006287,          0.00022222,             0.98539,             0.99143,             0.98693,             0.86012,            0.011467,           0.0053532,           0.0042269,           0.0010298,           0.0010298,           0.0010298
                 291,            0.010519,           0.0063191,          0.00016565,             0.98482,             0.99141,             0.98772,             0.86087,            0.011309,           0.0052039,           0.0042126,           0.0010247,           0.0010247,           0.0010247
                 292,            0.010437,           0.0060729,          0.00016317,             0.98428,             0.99143,             0.98681,             0.86627,            0.011263,           0.0051909,           0.0042511,             0.00102,             0.00102,             0.00102
                 293,            0.010399,           0.0062293,          0.00017726,             0.98411,             0.99143,             0.98766,             0.86033,            0.011573,           0.0053097,           0.0043238,           0.0010158,           0.0010158,           0.0010158
                 294,            0.010511,           0.0062781,          0.00025347,              0.9847,             0.99143,             0.98679,             0.85752,            0.011365,            0.005286,           0.0043753,           0.0010121,           0.0010121,           0.0010121
                 295,            0.010547,           0.0063873,          0.00016805,             0.98439,             0.99143,             0.98676,             0.86074,            0.011245,            0.005284,           0.0044011,           0.0010089,           0.0010089,           0.0010089
                 296,            0.010624,           0.0063218,          0.00022538,             0.98341,             0.99143,             0.98578,              0.8587,            0.011274,           0.0053066,           0.0044295,           0.0010062,           0.0010062,           0.0010062
                 297,            0.010373,           0.0061183,          0.00017291,             0.98409,             0.99143,             0.98505,             0.86084,            0.011139,           0.0052218,           0.0043683,           0.0010039,           0.0010039,           0.0010039
                 298,            0.010557,           0.0062533,          0.00016633,             0.98472,             0.99143,             0.98585,             0.86151,            0.011274,           0.0052963,           0.0043124,           0.0010022,           0.0010022,           0.0010022
                 299,            0.010339,           0.0059592,          0.00017463,             0.98477,             0.99143,             0.98587,              0.8559,            0.011547,           0.0053983,           0.0043605,            0.001001,            0.001001,            0.001001
